Sample in Buffer,Sample in Window,TRIGGER,x[9:0],y[9:0],vsync_OBUF,hsync_OBUF,display_on,pixel_tick,x_e_reg[9:0],y_e_reg[9:0],move_cnt_reg[3:0],<const0>_1,<const0>_2,<const0>_3,<const0>_4,<const0>_5,<const0>_6,<const0>_7,<const0>_8,motion_timer_reg[20:0],e_state_reg[2:0],<const0>_9,<const0>_10,<const0>_11,<const0>_12,<const0>_13,<const0>_14,<const0>_15,<const0>_16,<const0>_17,<const0>_18,<const0>_19,<const0>_20,<const0>_21,<const0>_22,<const0>_23,<const0>_24,<const0>_25,<const0>
Radix - UNSIGNED,UNSIGNED,UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX
623,623,0,56,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e302d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
624,624,0,56,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e302e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
625,625,0,57,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e302f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626,626,0,57,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e3030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
627,627,0,57,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e3031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
628,628,0,57,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e3032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
629,629,0,58,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e3033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
630,630,0,58,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e3034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
631,631,0,58,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e3035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
632,632,0,58,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e3036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
633,633,0,59,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e3037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
634,634,0,59,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e3038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635,635,0,59,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e3039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636,636,0,59,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e303a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
637,637,0,60,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e303b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
638,638,0,60,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e303c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
639,639,0,60,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e303d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
640,640,0,60,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e303e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
641,641,0,61,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e303f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642,642,0,61,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e3040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643,643,0,61,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e3041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
644,644,0,61,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e3042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
645,645,0,62,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e3043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
646,646,0,62,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e3044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
647,647,0,62,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e3045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
648,648,0,62,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e3046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
649,649,0,63,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e3047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
650,650,0,63,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e3048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
651,651,0,63,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e3049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
652,652,0,63,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e304a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
653,653,0,64,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e304b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
654,654,0,64,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e304c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
655,655,0,64,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e304d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
656,656,0,64,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e304e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
657,657,0,65,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e304f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
658,658,0,65,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e3050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
659,659,0,65,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e3051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660,660,0,65,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e3052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661,661,0,66,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e3053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
662,662,0,66,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e3054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
663,663,0,66,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e3055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
664,664,0,66,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e3056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665,665,0,67,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e3057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
666,666,0,67,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e3058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
667,667,0,67,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e3059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
668,668,0,67,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e305a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
669,669,0,68,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e305b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
670,670,0,68,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e305c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
671,671,0,68,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e305d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
672,672,0,68,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e305e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
673,673,0,69,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e305f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
674,674,0,69,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e3060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
675,675,0,69,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e3061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
676,676,0,69,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e3062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
677,677,0,70,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e3063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
678,678,0,70,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e3064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
679,679,0,70,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e3065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
680,680,0,70,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e3066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
681,681,0,71,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e3067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
682,682,0,71,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e3068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
683,683,0,71,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e3069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
684,684,0,71,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e306a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
685,685,0,72,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e306b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
686,686,0,72,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e306c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
687,687,0,72,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e306d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688,688,0,72,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e306e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
689,689,0,73,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e306f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
690,690,0,73,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e3070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
691,691,0,73,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e3071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
692,692,0,73,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e3072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
693,693,0,74,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e3073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
694,694,0,74,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e3074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
695,695,0,74,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e3075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
696,696,0,74,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e3076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
697,697,0,75,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e3077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
698,698,0,75,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e3078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699,699,0,75,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e3079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700,700,0,75,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e307a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701,701,0,76,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e307b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
702,702,0,76,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e307c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
703,703,0,76,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e307d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
704,704,0,76,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e307e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
705,705,0,77,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e307f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
706,706,0,77,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e3080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
707,707,0,77,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e3081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
708,708,0,77,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e3082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
709,709,0,78,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e3083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
710,710,0,78,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e3084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
711,711,0,78,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e3085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
712,712,0,78,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e3086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
713,713,0,79,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e3087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
714,714,0,79,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e3088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
715,715,0,79,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e3089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
716,716,0,79,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e308a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
717,717,0,80,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e308b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
718,718,0,80,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e308c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
719,719,0,80,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e308d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
720,720,0,80,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e308e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721,721,0,81,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e308f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
722,722,0,81,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e3090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
723,723,0,81,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e3091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
724,724,0,81,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e3092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
725,725,0,82,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e3093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
726,726,0,82,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e3094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
727,727,0,82,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e3095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
728,728,0,82,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e3096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
729,729,0,83,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e3097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
730,730,0,83,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e3098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
731,731,0,83,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e3099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
732,732,0,83,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e309a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
733,733,0,84,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e309b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
734,734,0,84,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e309c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
735,735,0,84,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e309d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736,736,0,84,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e309e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
737,737,0,85,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e309f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
738,738,0,85,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e30a0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
739,739,0,85,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e30a1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
740,740,0,85,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e30a2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
741,741,0,86,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e30a3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
742,742,0,86,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e30a4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
743,743,0,86,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e30a5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
744,744,0,86,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e30a6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
745,745,0,87,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e30a7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
746,746,0,87,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e30a8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
747,747,0,87,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e30a9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
748,748,0,87,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e30aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
749,749,0,88,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e30ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
750,750,0,88,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e30ac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751,751,0,88,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e30ad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
752,752,0,88,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e30ae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
753,753,0,89,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e30af,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
754,754,0,89,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e30b0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
755,755,0,89,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e30b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
756,756,0,89,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e30b2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
757,757,0,90,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e30b3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
758,758,0,90,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e30b4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
759,759,0,90,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e30b5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
760,760,0,90,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e30b6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
761,761,0,91,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e30b7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762,762,0,91,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e30b8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
763,763,0,91,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e30b9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
764,764,0,91,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e30ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
765,765,0,92,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e30bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766,766,0,92,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e30bc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
767,767,0,92,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e30bd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
768,768,0,92,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e30be,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
769,769,0,93,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e30bf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
770,770,0,93,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e30c0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
771,771,0,93,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e30c1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
772,772,0,93,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e30c2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
773,773,0,94,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e30c3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
774,774,0,94,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e30c4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
775,775,0,94,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e30c5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
776,776,0,94,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e30c6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
777,777,0,95,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e30c7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
778,778,0,95,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e30c8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
779,779,0,95,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e30c9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
780,780,0,95,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e30ca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
